,ID,Name,Age,Nationality,Overall,Potential,Value,Preferred Foot,Body Type,Position,HeightCM,WeightKG,Grade
10081,263378,D. Theodorou,24,Cyprus,65,70,1.1,Right,Normal (170-185),RM,175,69,3
10082,260486,22 Son Ho Jun,18,Korea Republic,56,73,0.35,Right,Normal (170-185),RES,175,65,2
10083,253524,20 J. Caicedo,20,Ecuador,56,64,0.13,Right,Normal (170-185),RES,183,78,2
10084,258837,22 L. Loughlan,19,England,53,64,0.2,Right,Lean (170-185),RES,175,68,1
10085,258905,T. Zaal,18,Netherlands,61,77,0.775,Right,Lean (170-185),SUB,184,75,2
10086,181734,17 Rincón,29,Brazil,72,72,1.6,Right,Normal (185+),SUB,188,80,3
10087,268551,E. Achahuanco,18,Peru,58,69,0.4,Right,Normal (170-),RES,165,60,2
10088,267698,S. Figueredo,20,Uruguay,60,72,0.575,Right,Normal (170-185),SUB,179,72,2
10089,263725,Alberto,29,Spain,64,65,0.55,Right,Normal (185+),RCB,193,84,2
10090,264805,H. Birtwistle,18,Singapore,55,72,0.3,Right,Lean (170-185),RES,180,77,2
10091,255869,21 Baek Do Won,23,Korea Republic,53,62,0.21,Left,Normal (170-185),SUB,180,72,1
10092,267638,22 M. Vrdoljak,27,Croatia,60,60,0.23,Right,Normal (185+),RCM,187,80,2
10093,261235,L. Ortíz,22,Ecuador,62,72,0.85,Right,Lean (170-185),SUB,182,75,2
10094,262954,22 Fabio Blanco,17,Spain,62,83,1.2,Right,Lean (170-185),RES,179,71,2
10095,262067,22 P. Barraza,20,Argentina,59,67,0.5,Right,Normal (170-185),RES,179,71,2
10096,271286,P. Rejnhold,26,Denmark,61,64,0.4,Right,Normal (170-185),SUB,177,75,2
10097,270456,L. Souto,23,Argentina,63,70,0.925,Right,Normal (170-185),SUB,180,70,2
10098,271317,Rafael Fernandes,20,Portugal,61,72,0.675,Right,Normal (185+),RES,191,82,2
10099,252994,22 V. Karpov,18,Russia,64,79,1.3,Right,Lean (185+),RES,190,73,2
10100,235121,20 B. Lozano,22,Mexico,62,74,0.55,Left,Lean (170-),RES,167,54,2
10101,203264,S. Wootton,30,England,66,66,0.7,Right,Normal (185+),RCB,188,78,3
10102,259459,J. Laws,24,Australia,62,68,0.575,Left,Normal (170-185),LCB,183,76,2
10103,256222,M. Jensen,25,Denmark,64,69,0.775,Right,Normal (185+),RCB,195,85,2
10104,254563,21 M. Kuyucu,20,Germany,59,69,0.475,Left,Lean (185+),RES,185,77,2
10105,268678,T. Taşçı,20,Turkey,60,70,0.55,Left,Normal (170-185),SUB,172,70,2
10106,19521,20 J. Ibehre,36,England,58,58,0.045,Right,Normal (185+),RES,194,92,2
10107,264560,22 A. Vera,17,Venezuela,60,75,0.525,Left,Lean (185+),SUB,185,82,2
10108,270601,V. Kwasniak,19,Denmark,51,68,0.14,Right,Lean (170-185),SUB,178,73,1
10109,262634,22 A. Thaqi,19,Germany,60,74,0.55,Right,Lean (185+),SUB,185,84,2
10110,250813,L. Greiml,20,Austria,67,80,2.3,Right,Lean (185+),RES,186,77,3
10111,268500,22 R. Lowe,17,England,54,64,0.21,Left,Lean (170-185),RES,182,70,1
10112,239206,19 V. De Marco,25,Argentina,64,66,0.45,Left,Lean (170-185),SUB,182,73,2
10113,255762,21 M. Tanzmayr,18,Austria,60,73,0.575,Right,Lean (185+),RES,186,75,2
10114,255347,22 P. Metcalfe,22,Canada,57,64,0.3,Right,Normal (170-185),SUB,183,79,2
10115,250725,M. Diarra,21,France,63,76,1.1,Left,Lean (170-185),SUB,183,69,2
10116,256058,Pablo Pérez,20,Spain,61,74,0.75,Left,Normal (170-),RES,170,65,2
10117,267929,V. Adamo,20,Uruguay,61,73,0.8,Right,Lean (185+),SUB,191,78,2
10118,255040,Benito,23,Nigeria,66,71,1.3,Right,Stocky (170-185),RES,179,80,3
10119,254474,21 B. Sandmoen,20,Norway,53,67,0.22,Right,Lean (170-185),SUB,177,65,1
10120,263631,22 I. Hernández,21,Mexico,61,71,0.75,Right,Stocky (170-185),SUB,184,81,2
10121,255425,22 J. Campaña,18,Colombia,60,72,0.575,Right,Normal (170-),RES,170,66,2
10122,259616,J. Lobatón,24,Peru,63,66,0.65,Left,Lean (185+),SUB,187,77,2
10123,247836,D. Wilmering,21,Australia,60,65,0.35,Left,Lean (170-185),SUB,178,70,2
10124,258975,G. Bentil,21,Ghana,61,71,0.75,Right,Normal (185+),ST,185,73,2
10125,256723,21 M. Nguer,22,Senegal,60,67,0.5,Right,Lean (170-185),RES,176,61,2
10126,258216,22 S. Cocimano,21,Argentina,64,74,1.3,Right,Normal (185+),SUB,188,80,2
10127,259866,22 L. Olivas,21,Mexico,62,74,0.925,Left,Stocky (170-185),SUB,184,91,2
10128,271234,J. Jones,20,Wales,55,64,0.275,Left,Stocky (170-185),SUB,178,71,2
10129,268379,22 R. Fahrnheider,17,Germany,55,67,0.3,Left,Lean (170-185),SUB,184,75,2
10130,254354,21 D. Otoya,29,Peru,59,59,0.19,Right,Normal (170-185),SUB,179,79,2
10131,226160,17 G. Etinof,20,France,59,73,0.35,Right,Stocky (170-),SUB,166,66,2
10132,254969,21 J. Leesley,26,England,56,56,0.16,Left,Normal (170-185),SUB,182,70,2
10133,263209,Alberto Toril,25,Spain,64,66,0.75,Right,Lean (185+),SUB,185,80,2
10134,259349,M. Al Bishi,22,Saudi Arabia,54,60,0.17,Right,Normal (170-185),SUB,175,69,1
10135,251616,David Carmo,22,Portugal,76,85,15.5,Left,Lean (185+),SUB,196,89,4
10136,258739,21 S. Cueni,19,Switzerland,55,69,0.3,Right,Lean (170-185),SUB,180,75,2
10137,258075,C. Tavernelli,22,Italy,57,66,0.375,Left,Normal (170-185),SUB,171,68,2
10138,270727,K. Jodłowski,23,Poland,58,64,0.3,Left,Normal (185+),RES,187,80,2
10139,258302,22 A. Andrade,19,Mexico,56,70,0.325,Right,Normal (170-185),RES,177,76,2
10140,270341,Y. Massolin,19,France,56,69,0.35,Left,Lean (185+),RES,197,78,2
10141,243908,D. Ballard,22,Northern Ireland,70,78,3.3,Right,Normal (185+),RCB,187,85,3
10142,261051,22 M. González,22,Argentina,61,70,0.725,Right,Normal (170-185),SUB,180,74,2
10143,267977,N. El Hassani,22,France,56,66,0.325,Left,Lean (170-185),SUB,176,68,2
10144,257055,21 J. Breitenbach,22,Germany,62,69,0.775,Right,Normal (170-185),SUB,183,77,2
10145,266281,C. Hegardt,20,United States,52,67,0.19,Right,Lean (170-185),RES,175,65,1
10146,261929,22 He Longhai,19,China PR,54,64,0.23,Right,Lean (170-185),SUB,171,63,1
10147,264311,R. Providence,20,France,67,78,2.2,Right,Lean (170-185),RES,178,59,3
10148,267426,D. Karlsbakk,19,Norway,58,76,0.525,Right,Normal (185+),ST,186,70,2
10149,257362,Bobadilla,26,Spain,65,70,0.925,Right,Lean (185+),SUB,187,79,3
10150,257488,21 J. Mungaray,19,Mexico,60,75,0.575,Right,Lean (170-185),SUB,183,67,2
10151,264446,22 T. Zajíc,24,Czech Republic,65,69,1.0,Right,Normal (170-185),SUB,181,80,3
10152,229901,H. Souttar,23,Australia,72,77,3.2,Right,Normal (185+),SUB,200,79,3
10153,252740,S. Ivanov,23,Bulgaria,62,71,0.9,Right,Normal (170-185),SUB,175,70,2
10154,257070,M. Arslantaş,21,Turkey,59,70,0.5,Right,Normal (185+),SUB,188,77,2
10155,268907,22 A. Müjde,17,Turkey,54,74,0.3,Right,Normal (170-185),SUB,182,75,1
10156,264863,22 H. Jurado,16,Mexico,58,72,0.475,Left,Lean (170-185),SUB,172,63,2
10157,262632,22 V. Cherny,18,Russia,58,76,0.525,Right,Normal (170-185),SUB,172,70,2
10158,269337,H. Bahaïd,22,Belgium,59,65,0.325,Right,Lean (170-185),SUB,178,68,2
10159,263364,L. Walta,19,Finland,58,75,0.525,Right,Normal (170-185),SUB,178,70,2
10160,260353,22 M. Yumiba,19,Japan,56,68,0.325,Right,Lean (170-185),RES,174,68,2
10161,253562,21 H. Zeta,26,Peru,63,65,0.6,Right,Normal (170-185),ST,178,74,2
10162,257667,21 M. Roginić,24,Croatia,63,66,0.675,Right,Normal (185+),LS,188,80,2
10163,262951,22 S. Al Saeed,24,Saudi Arabia,57,61,0.24,Left,Normal (170-185),SUB,182,74,2
10164,255192,D. Celea,26,Romania,65,67,0.775,Right,Normal (185+),LCB,187,82,3
10165,263898,22 Sana Gomes,18,Guinea Bissau,62,72,0.8,Left,Normal (170-185),RES,174,67,2
10166,265757,M. Suárez,20,Bolivia,62,72,0.825,Right,Normal (170-185),SUB,180,78,2
10167,245347,M. Bauer,22,Germany,71,78,3.5,Right,Lean (185+),RCB,189,84,3
10168,262823,22 A. Parras,23,Greece,63,70,0.925,Left,Lean (170-185),RES,182,70,2
10169,258218,21 A. Sarı,19,Turkey,61,76,0.775,Right,Normal (170-185),RES,181,79,2
10170,211828,22 J. Oumari,32,Lebanon,67,67,0.65,Left,Normal (185+),RES,187,82,3
10171,269567,A. Dakaj,20,Switzerland,57,67,0.35,Left,Normal (170-185),RES,177,73,2
10172,261487,22 V. Navas,20,Venezuela,62,71,0.875,Right,Lean (170-),RM,169,60,2
10173,258954,21 R. Ortíz,17,Paraguay,62,82,1.0,Right,Normal (185+),SUB,185,75,2
10174,264816,S. Bonnah,18,Netherlands,62,78,0.975,Right,Lean (170-),RES,165,60,2
10175,228376,A. Hayden,25,England,64,68,0.725,Right,Normal (185+),RCB,185,79,2
10176,267989,Á. Vaca,20,Bolivia,58,66,0.45,Right,Normal (170-185),SUB,180,78,2
10177,257759,I. Burnea,29,Romania,61,61,0.3,Left,Normal (170-185),SUB,181,77,2
10178,208440,M. Danielson,33,Sweden,73,73,1.5,Right,Lean (185+),SUB,192,80,3
10179,266086,A. Talia,19,Italy,57,71,0.375,Right,Normal (170-185),SUB,175,70,2
10180,259602,22 R. Yamane,17,Japan,57,74,0.4,Right,Lean (170-185),RES,173,65,2
10181,234691,18 B. Kalaica,19,Croatia,70,82,2.7,Right,Normal (185+),RES,195,89,3
10182,261766,A. Hountondji,19,France,62,77,0.95,Right,Normal (170-185),SUB,175,64,2
10183,258977,E. Mahmoud,21,France,61,73,0.8,Right,Normal (170-185),SUB,177,68,2
10184,269725,L. Mouton,20,France,56,63,0.275,Right,Normal (170-185),RES,178,66,2
10185,262529,22 N. García,20,Uruguay,60,68,0.55,Right,Normal (170-185),RES,184,78,2
10186,261663,I. Kandouss,24,Morocco,70,75,2.2,Right,Normal (185+),RCB,192,83,3
10187,259715,21 K. Nguena,19,France,55,69,0.275,Right,Normal (170-185),RES,183,70,2
10188,255060,21 C. Zúñiga,28,Colombia,62,62,0.4,Right,Normal (170-185),SUB,177,72,2
10189,267482,G. Benítez,20,Paraguay,61,71,0.675,Left,Normal (170-185),SUB,178,75,2
10190,259277,21 Athuman,25,Kenya,65,70,0.95,Right,Normal (185+),RES,185,82,3
10191,256225,21 T. Haas,22,Germany,61,66,0.475,Right,Normal (170-185),RES,177,76,2
10192,259337,R. Jones,20,England,57,63,0.24,Left,Lean (170-185),SUB,177,70,2
10193,264573,22 Y. Ruidíaz,19,Peru,57,71,0.4,Right,Normal (170-),RES,165,64,2
10194,262109,22 A. Kalogeropoulos,16,Greece,62,78,0.925,Right,Normal (185+),RES,187,75,2
10195,255048,22 J. Vennings,20,England,55,68,0.3,Right,Lean (170-185),RES,173,62,2
10196,255987,21 C. Alvarado,19,Ecuador,56,67,0.3,Right,Normal (170-185),SUB,180,73,2
10197,261339,21 E. Eto'o Pineda,18,Cameroon,60,73,0.575,Right,Lean (185+),RES,189,76,2
10198,257184,22 G. Mollo,20,Italy,60,68,0.55,Right,Normal (170-185),SUB,175,74,2
10199,259625,21 D. Yankov,19,Bulgaria,53,67,0,Right,Lean (170-185),SUB,180,70,1
10200,270949,L. Kapinga,27,South Africa,62,63,0.45,Right,Lean (170-185),RES,178,72,2
10201,257432,21 N. Klaß,23,Germany,64,71,1.1,Left,Normal (185+),SUB,187,80,2
10202,260959,22 B. Ouattara,18,Côte d'Ivoire,60,75,0.575,Left,Lean (170-),SUB,170,65,2
10203,258361,S. Kennedy,25,Canada,69,73,1.7,Left,Lean (185+),SUB,193,80,3
10204,253919,J. De Santis,20,Venezuela,62,71,0.875,Right,Normal (185+),SUB,190,83,2
10205,265650,Saúl Coco,23,Equatorial Guinea,65,76,1.5,Right,Normal (185+),RES,188,76,3
10206,251920,A. Meroni,25,Italy,65,71,1.0,Right,Normal (185+),SUB,188,80,3
10207,255770,20 D. Lisowski,18,Poland,55,70,0.16,Right,Lean (170-185),SUB,177,65,2
10208,258134,21 J. Viacava,21,Uruguay,58,66,0.45,Left,Lean (170-185),RES,183,77,2
10209,240096,L. Brook,21,Australia,60,72,0.6,Left,Normal (170-185),RM,178,69,2
10210,254719,C. Nuñez,26,Paraguay,65,69,0.875,Right,Normal (170-185),RCB,180,78,3
10211,255406,22 Javi Castro,20,Spain,66,78,1.9,Right,Normal (170-185),SUB,183,75,3
10212,254576,A. Curruhinca,22,Argentina,60,71,0.55,Right,Normal (170-),RES,169,66,2
10213,264288,Alexandre Penetra,20,Portugal,69,80,2.9,Right,Normal (185+),LCB,186,79,3
10214,258730,Miguel Rodríguez,19,Spain,63,80,1.2,Right,Lean (170-185),RES,179,73,2
10215,271139,J. Mendy,25,Spain,59,62,0.275,Left,Normal (170-185),SUB,182,75,2
10216,265444,22 U. Ciccioli,17,Argentina,62,77,0.875,Right,Normal (170-185),RES,175,68,2
10217,258922,Marvin,22,Spain,67,79,2.5,Right,Normal (170-185),RES,178,63,3
10218,252874,20 Y. Annor,21,Ghana,62,71,0.475,Right,Normal (170-185),RES,179,68,2
10219,264667,22 W. Bwalya,26,Congo,65,68,0.95,Left,Normal (170-185),SUB,180,78,3
10220,254060,21 I. Salazar,22,Argentina,59,66,0.45,Left,Normal (170-185),CDM,176,70,2
10221,253948,20 M. Rikhotso,26,South Africa,66,69,0,Right,Normal (170-185),SUB,178,74,3
10222,254826,21 L. Aponte,26,Venezuela,64,65,0.625,Right,Normal (170-185),LB,175,72,2
10223,256853,M. Tillman,20,United States,64,80,1.5,Right,Normal (185+),SUB,187,71,2
10224,178475,D. Ciofani,36,Italy,68,68,0.4,Right,Lean (185+),SUB,191,82,3
10225,266655,22 T. De Nipoti,17,Italy,60,80,0.675,Left,Normal (170-185),RES,180,75,2
10226,252991,21 B. Kırdaroğlu,19,Turkey,57,72,0.4,Left,Normal (170-185),RES,178,65,2
10227,265581,H. Steele,19,Australia,57,65,0.35,Left,Lean (170-),SUB,170,75,2
10228,263928,22 Yuri,25,Brazil,60,63,0.3,Left,Normal (170-185),SUB,175,78,2
10229,256427,M. Lahdo,19,Sweden,62,76,0.95,Right,Normal (170-185),RES,180,76,2
10230,256082,L. Lissens,20,Belgium,64,75,1.2,Right,Normal (170-185),RES,181,74,2
10231,259186,S. Smith,21,Wales,53,64,0.21,Right,Normal (170-185),SUB,173,75,1
10232,260468,22 D. Gölpek,25,Netherlands,59,60,0.275,Left,Lean (185+),SUB,190,83,2
10233,262355,Y. Bahassa,30,France,64,64,0.575,Right,Lean (185+),SUB,187,79,2
10234,256137,21 T. Mina,20,Ecuador,59,69,0.5,Right,Lean (170-185),RB,175,65,2
10235,271058,T. Geerkens,21,Germany,57,67,0.35,Right,Normal (185+),RES,185,77,2
10236,267958,Tomás Mendes,17,Spain,60,72,0.55,Right,Normal (170-185),RES,179,77,2
10237,262173,R. Norheim,17,Norway,54,76,0.325,Right,Normal (170-185),SUB,175,65,1
10238,258297,J. Cáceres,19,Peru,62,76,0.95,Right,Normal (170-),SUB,170,63,2
10239,265783,D. Becker,22,Germany,64,71,1.1,Right,Normal (185+),SUB,188,75,2
10240,256275,D. Mikić,29,Germany,64,64,0.5,Right,Stocky (170-185),RCB,180,75,2
10241,263293,F. Pollock,18,Scotland,58,77,0.525,Right,Lean (170-185),SUB,178,68,2
10242,259359,M. Al Ghamdi,28,Saudi Arabia,60,60,0.22,Right,Lean (170-185),SUB,178,75,2
10243,256821,21 M. Giamattei,18,England,52,65,0.18,Right,Normal (170-185),RES,181,66,1
10244,263448,G. Manvelyan,20,France,61,72,0.725,Right,Lean (170-185),SUB,180,68,2
10245,253898,J. Ramírez,21,Venezuela,61,73,0.8,Right,Lean (170-),RES,169,60,2
10246,262345,22 S. Guibert,32,France,60,60,0.16,Left,Normal (185+),SUB,188,82,2
10247,255200,22 T. Nevers,19,England,59,75,0.575,Right,Lean (170-185),RES,179,66,2
10248,263038,22 M. Pečar,18,Slovenia,57,71,0.375,Right,Normal (170-185),SUB,175,72,2
10249,269516,V. Nuñez,26,Hong Kong,68,68,1.1,Right,Normal (185+),SUB,190,77,3
10250,261567,22 P. Cabel,19,Peru,58,67,0.45,Right,Lean (170-185),SUB,177,65,2
10251,239997,Raúl Asencio,24,Spain,63,68,0.725,Right,Lean (185+),RES,187,78,2
10252,256667,21 A. Cano,19,Colombia,56,71,0.35,Left,Lean (185+),SUB,186,78,2
10253,260423,21 J. Canales,19,Honduras,54,63,0.23,Right,Normal (170-185),RES,173,65,1
10254,256110,J. Skahan,24,United States,55,61,0.2,Right,Normal (170-185),SUB,178,75,2
10255,269247,D. James,22,Netherlands,62,70,0.85,Left,Normal (170-185),SUB,177,71,2
10256,263914,E. Cashin,20,Republic of Ireland,64,74,1.2,Left,Normal (170-185),LCB,184,86,2
10257,252966,Hwang Jae Hwan,21,Korea Republic,60,74,0.6,Right,Normal (170-),RES,170,58,2
10258,247395,L. McNally,22,Republic of Ireland,67,75,2.1,Right,Normal (185+),SUB,193,86,3
10259,263505,22 N. Franco,19,Argentina,61,74,0.75,Left,Lean (170-185),RES,177,75,2
10260,257847,22 J. Rabold,20,Germany,61,69,0.675,Right,Normal (170-185),RES,172,62,2
10261,262910,22 T. Korzuschek,22,Germany,60,65,0.375,Left,Lean (170-185),SUB,180,70,2
10262,266810,22 T. Tsuchiya,17,Japan,57,71,0.35,Right,Normal (170-185),RES,178,71,2
10263,258671,L. Ravenhill,19,Northern Ireland,56,70,0.325,Right,Lean (170-185),RES,174,71,2
10264,258229,D. Leiton,21,Ecuador,63,71,1.1,Right,Normal (170-185),RES,175,76,2
10265,269148,C. Johnson,17,England,53,67,0.21,Right,Normal (170-185),RES,180,73,1
10266,263367,22 Abizanda,21,Spain,60,72,0.6,Left,Lean (170-),RES,170,68,2
10267,263708,Rai Marchán,28,Spain,64,64,0.525,Right,Lean (170-185),LDM,181,67,2
10268,215698,M. Maignan,26,France,87,90,80.0,Right,Normal (185+),GK,191,89,5
10269,253353,Y. Mosquera,37,Colombia,66,66,0.15,Left,Stocky (170-185),LCB,180,78,3
10270,264721,H. Hore,22,Australia,59,67,0.5,Right,Lean (170-185),SUB,180,70,2
10271,252920,Seth Airam,24,Spain,63,70,0.975,Right,Lean (170-185),RES,180,70,2
10272,262838,F. Higl,25,Germany,63,68,0.725,Left,Lean (185+),SUB,194,83,2
10273,258687,B. Popovic,22,Serbia,65,75,1.5,Right,Lean (185+),SUB,189,75,3
10274,263668,22 A. Dziedzic,18,Poland,58,71,0.475,Right,Lean (185+),SUB,185,75,2
10275,266345,F. Queiroz,24,Uruguay,66,70,1.1,Left,Normal (185+),LCB,186,77,3
10276,262593,22 M. Seiffert,20,Germany,60,67,0.475,Left,Lean (170-185),LW,180,74,2
10277,242422,J. Doherty,21,Republic of Ireland,57,72,0.375,Right,Normal (170-185),RCB,183,75,2
10278,261576,L. Riascos,21,Colombia,63,72,1.0,Right,Normal (170-),SUB,160,60,2
10279,257079,21 Jabez Makanda,18,Angola,59,71,0.525,Right,Normal (170-185),SUB,182,81,2
10280,257113,21 I. Dioh,21,France,55,63,0.275,Right,Normal (185+),RES,187,83,2
10281,260388,21 N. Ulariaga,18,Argentina,61,72,0.7,Right,Stocky (170-185),RES,174,76,2
10282,268423,T. Tisdell,24,Liberia,58,62,0.3,Left,Normal (170-185),SUB,177,74,2
10283,261353,L. Andronache,18,Romania,59,76,0.575,Right,Lean (185+),SUB,186,71,2
10284,257664,21 M. Marzec,25,Poland,61,64,0.425,Left,Lean (170-185),SUB,178,70,2
10285,269576,Shang Yin,33,China PR,54,54,0.07,Right,Normal (170-185),SUB,177,73,1
10286,253773,21 J. Llovera,22,Venezuela,60,69,0.55,Right,Lean (170-185),SUB,173,72,2
10287,253489,20 W. Røsok,19,Norway,52,62,0.07,Right,Lean (170-185),RES,182,66,1
10288,260521,J. Bos,19,Australia,59,72,0.5,Left,Lean (170-185),SUB,180,70,2
10289,259154,22 K. Aribi,27,Algeria,63,63,0.525,Right,Lean (185+),SUB,192,75,2
10290,260038,D. Martínez,22,Paraguay,61,70,0.725,Left,Normal (170-),LM,169,66,2
10291,261602,22 K. Saito,16,Japan,52,70,0.2,Right,Lean (170-),RES,167,63,1
10292,255798,22 J. Sagredo,27,Bolivia,67,70,1.2,Right,Normal (170-185),RB,175,70,3
10293,258865,F. Valencia,20,Colombia,61,72,0.675,Right,Normal (185+),RES,192,78,2
10294,254813,22 A. Greaves,20,England,58,69,0.425,Left,Lean (170-185),SUB,177,71,2
10295,262237,A. Sangante,20,Senegal,64,75,1.2,Right,Normal (185+),RCB,189,76,2
10296,263740,K. Hajrizi,23,Kosovo,61,68,0.6,Right,Normal (185+),SUB,185,78,2
10297,258793,22 F. Hoti,20,Kosovo,53,64,0.2,Left,Normal (170-185),RES,182,66,1
10298,262342,A. Roncaglia,22,France,61,68,0.625,Right,Lean (170-185),SUB,180,70,2
10299,261321,22 A. Huamán,19,Peru,59,70,0.475,Right,Normal (170-),CAM,170,65,2
10300,258887,22 T. Mayer,24,Austria,59,62,0.3,Left,Normal (170-185),RES,171,67,2
10301,259063,22 R. Fenlon,19,England,53,62,0.2,Right,Lean (170-185),RES,173,65,1
10302,263229,M. Pellegrino,20,Argentina,63,75,1.2,Left,Lean (185+),RES,193,87,2
10303,260999,21 B. Parra,28,Venezuela,64,64,0.6,Right,Normal (170-185),SUB,184,79,2
10304,268568,B. Portugal,19,Peru,58,72,0.475,Right,Normal (170-185),SUB,182,79,2
10305,268131,C. Egan-Riley,19,England,63,77,1.1,Right,Normal (170-185),SUB,183,75,2
10306,269617,J. Mina,17,Colombia,61,81,0.85,Right,Normal (170-185),SUB,179,78,2
10307,270506,A. Satariano,20,Malta,58,69,0.45,Left,Normal (170-185),SUB,184,74,2
10308,270897,D. Andrei,19,Romania,59,70,0.475,Right,Normal (170-185),RES,181,75,2
10309,266122,J. Tabiner,18,England,53,69,0.24,Left,Lean (170-185),SUB,178,66,1
10310,261495,S. Coulibaly,18,France,63,82,1.1,Left,Normal (185+),RES,191,86,2
10311,265819,22 J. Quiñónez,22,Ecuador,63,70,0.9,Right,Normal (185+),SUB,191,96,2
10312,258507,Obrador,18,Spain,64,82,1.4,Left,Lean (170-185),RES,182,69,2
10313,258489,C. Terho,19,Finland,61,73,0.775,Left,Lean (170-185),SUB,181,70,2
10314,270047,A. Schmid,23,Austria,64,70,0.925,Right,Normal (170-185),ST,183,75,2
10315,264290,Pablo Felipe,18,Brazil,63,78,1.1,Right,Normal (170-185),RES,184,76,2
10316,211723,T. Knipping,29,Germany,68,68,1.0,Left,Normal (185+),LCB,191,90,3
10317,261638,D. Reid,17,Scotland,54,78,0.325,Right,Lean (170-185),SUB,181,68,1
10318,270884,J. Desogus,19,Italy,60,72,0.575,Right,Normal (170-185),SUB,174,69,2
10319,265753,22 A. Moulai,18,Germany,56,68,0.325,Right,Lean (170-185),RES,182,73,2
10320,266411,R. Kriwak,23,Austria,61,69,0.725,Right,Normal (185+),RES,198,87,2
10321,269960,D. Poreba,19,United States,54,68,0.25,Right,Normal (170-185),SUB,182,75,1
10322,255384,22 O. Vanegas,25,Colombia,66,67,0.9,Right,Normal (185+),SUB,185,80,3
10323,257513,22 M. Carreón,17,Mexico,59,71,0.525,Right,Lean (170-),RES,167,60,2
10324,260705,22 F. Castet,22,Argentina,61,66,0.475,Left,Normal (170-185),RES,177,72,2
10325,263475,22 F. Russo,20,Argentina,61,70,0.725,Right,Normal (170-185),SUB,175,66,2
10326,254620,22 S. Pérez,22,Uruguay,61,69,0.7,Left,Lean (170-185),RES,177,74,2
10327,264554,22 N. Siri,17,Uruguay,62,74,0.925,Right,Normal (170-185),SUB,178,76,2
10328,261442,22 M. Sosa,19,Argentina,62,74,0.95,Right,Normal (170-185),RES,179,77,2
10329,264096,Recasens,20,Spain,61,74,0.75,Right,Normal (170-185),RES,183,72,2
10330,226102,C. Dunkley,30,England,66,66,0.7,Right,Normal (185+),CB,188,85,3
10331,260874,22 S. Radić,21,Croatia,66,76,1.8,Right,Normal (185+),RCB,191,83,3
10332,245001,L. Krüger,22,Germany,61,70,0.75,Right,Lean (185+),SUB,190,78,2
10333,262541,M. Søndergaard,19,Denmark,56,69,0.35,Right,Normal (170-185),SUB,178,65,2
10334,259095,22 G. Lewis,21,Norway,59,71,0.55,Right,Lean (170-),RES,170,63,2
10335,270629,B. Miranda,22,India,55,63,0.275,Left,Lean (170-185),SUB,175,70,2
10336,242533,J. Cascante,28,Costa Rica,67,69,1.0,Right,Normal (185+),RCB,188,77,3
10337,271331,K. Mohamme,24,South Africa,60,67,0.45,Left,Normal (170-185),RES,183,76,2
10338,262831,D. Orsi,26,England,58,59,0.24,Right,Normal (185+),SUB,188,73,2
10339,236508,Adrián Diéguez,26,Spain,64,69,0.775,Left,Lean (185+),SUB,187,78,2
10340,265588,22 A. Tibidi,17,France,64,82,1.5,Right,Normal (185+),SUB,187,80,2
10341,258945,22 M. Leš,21,Croatia,61,74,0.75,Left,Lean (170-185),RES,182,75,2
10342,258424,21 F. Sandu,19,Romania,52,66,0.19,Right,Normal (170-185),RES,177,71,1
